stop_id,stop_name,stop_lat,stop_lon
8008,Wyzwolenia - Derdowskiego,53.1665894856441,18.1640394630171
8009,Mariampol,53.173557,18.168362
8010,Geodetów - Pienińska,53.173714458502,18.1694701139662
8011,Wyzwolenia - Komisariat,53.17180877769655,18.16397554719415
8012,Wyzwolenia - Komisariat,53.17168541186924,18.16387109904406
8013,Tatrzańskie,53.169777,18.162916
8014,Tatrzańskie,53.1694675439912,18.1632908029243
8015,Tatrzańskie,53.1694799267142,18.163483557804
8016,Bora Komorowskiego - Braci Bażańskich,53.1700849004174,18.1750186552459
8017,Bora Komorowskiego - Braci Bażańskich,53.1692450398875,18.1750070610726
8018,Bora Komorowskiego - Gieryna,53.166721,18.175083
8019,Bora Komorowskiego - Gieryna,53.166584,18.174889
8020,Bora Komorowskiego - Kiedrowskiego,53.16366967239834,18.17494766268976
8021,Bora Komorowskiego - Kiedrowskiego,53.16277699999999,18.174807
8022,Piłsudskiego - Swobodna,53.1587838399104,18.1724968514451
8023,Piłsudskiego - Swobodna,53.1588780335323,18.1725543744186
8024,Nad Wisłą,53.15789,18.179056
8025,Nad Wisłą,53.157944,18.178362
8026,Pelplińska - Jarużyńska,53.1649632651815,18.1621459850148
8027,Pelplińska - Jarużyńska,53.1661995667184,18.1615402108955
8028,Pelplińska - Taterników,53.16097661023311,18.1610018174428
8029,Pelplińska - Taterników,53.1601918211902,18.1598571827026
8030,Twardzickiego - Powalisza,53.1575262322483,18.1509231114284
8031,Twardzickiego - Powalisza,53.1575978139278,18.1508171081271
8032,Twardzickiego - Witosa,53.1545242253766,18.1477485157916
8033,Twardzickiego - Witosa,53.154446,18.147556
8034,Twardzickiego - Thommee,53.1529978082658,18.1408447583588
8035,Twardzickiego - Thommee,53.1530910743454,18.1407708453681
8036,Twardzickiego - Kleina,53.1524888227447,18.1306584291441
8037,Twardzickiego - Kleina,53.1526610666281,18.1287009514553
8038,Twardzickiego - Łochowskiego,53.1521591828606,18.1231410846145
8039,Twardzickiego - Łochowskiego,53.1526123728851,18.1247599720973
8040,Korfantego - Prejsa,53.14925194850521,18.1221272427812
8041,Korfantego - Prejsa,53.1485963250669,18.1222481953091
8042,Akademicka - Romanowskiej,53.14461097940381,18.1185320629757
8043,Akademicka - Romanowskiej,53.14443491876011,18.1166750132591
8044,Centrum Onkologii,53.1474982469694,18.1123740489935
8045,Centrum Onkologii,53.14762343000751,18.1131230352274
8046,Akademicka - Rejewskiego,53.1425601211407,18.1110740772901
8047,Rejewskiego - Akademicka,53.14165784554131,18.110252490916
8048,Matki Teresy z Kalkuty - Akademicka,53.14307166579711,18.1097988474306
8049,Rejewskiego - Auchan,53.1391269497951,18.1148180520986
8050,Rejewskiego - Auchan,53.13851380954,18.115334191685
8051,Auchan,53.137859,18.113388
8052,Andersa - Kasztelańska,53.1545552059822,18.1615519364535
8053,Andersa - Kasztelańska,53.1537393698366,18.1604286236217
8054,Bajka,53.151620233275,18.1537747592249
8055,Bajka,53.15169281371901,18.1527398464868
8056,Andersa - Kleeberga,53.1508641708447,18.1460508761927
8057,Andersa - Kleeberga,53.1502785143611,18.1444872174159
8058,Akademicka - Igrzyskowa,53.1487520663808,18.138003696894
8059,Akademicka - Igrzyskowa,53.1489987223286,18.1364389506883
8060,Akademicka - Kaliskiego (UTP),53.1478335898684,18.1304560304882
8061,Akademicka - Kaliskiego,53.148224,18.130611
8062,Kaliskiego - UTP,53.1425381590362,18.1338268752817
8063,Kaliskiego - UTP,53.14436,18.132029
8064,Brzechwy - Szafirowa,53.150501,18.154806
8065,Brzechwy - Szafirowa,53.150391,18.154722
8066,Brzechwy - Szelburg Zarembiny,53.14830547336311,18.1561517225518
8067,Brzechwy - Szelburg Zarembiny,53.148167,18.155945
8068,Wyzwolenia - Swobodna,53.159138,18.166611
8069,Niepodległości,53.1591123369474,18.1664722937494
8070,Tatrzańskie,53.1694800835665,18.1636741011679
8071,Skarżyńskiego - Twardzickiego,53.156502,18.154917
8072,Skarżyńskiego - Twardzickiego,53.156807,18.154861
8073,Bajka,53.1526562289172,18.1542465191279
8074,Skarżyńskiego - Kwiatkowskiego,53.1546522732797,18.1560081190665
8075,Łoskoń,53.1729058905191,18.174740563928
8076,Łoskoń,53.17290260321009,18.1745975743823
8077,Pod Skarpą - Żemojtela,53.15535,18.113951
8078,Pod Skarpą - Żemojtela,53.155167,18.114367
8079,Pod Skarpą - Stamma,53.157452,18.103416
8080,Pod Skarpą - Stamma,53.157398,18.103518
8081,Eskulapa,53.157902,18.098633
8083,Akademicka - Kaliskiego (UTP),53.1476294132257,18.1284320674552
8084,Kaliskiego  - Akademicka  (UTP),53.14712893022319,18.1297873669421
8085,Akademicka - Rejewskiego,53.1422215852749,18.1093375451797
8086,Akademicka - Rejewskiego,53.14225446022319,18.1093039541733
8087,Akademicka - Rejewskiego,53.14231763696451,18.1089068577138
8088,Akademicka - Romanowskiej,53.1443715730468,18.1171222036401
8089,Akademicka - Romanowskiej,53.1444111517234,18.1170908047594
8090,Przylesie,53.1462376187976,18.1240873837994
8091,Przylesie,53.1459127902596,18.1227599805198
8092,Przylesie,53.1461677071417,18.1245294050199
8093,Przylesie,53.145953037769,18.1223286195251
8094,Przylesie,53.1469303950239,18.1230952958861
8095,Akademicka - Kaliskiego (UTP),53.14791954585561,18.1301868526797
8096,Akademicka - Kaliskiego (UTP),53.14756114000529,18.1287689688512
8097,Akademicka - Igrzyskowa,53.148651,18.137882
8098,Akademicka - Igrzyskowa,53.1486928537599,18.1378943584724
8099,Andersa - Kleeberga,53.1509206305908,18.1456877842419
8100,Andersa - Kleeberga,53.1509553963488,18.1456581788021
8101,Kleeberga - Andersa,53.1510012627262,18.1449521552633
8102,Bajka,53.1517883409226,18.1535888284291
8103,Bajka,53.1518343483861,18.1535849295196
8104,Bajka,53.15130866898111,18.1545028386662
8105,Kasztelańska - Andersa,53.1537943807538,18.1617450962176
8106,Andersa - Wolna,53.157510800245,18.1635041681437
8107,Andersa - Wolna,53.1575233242159,18.1634518454752
8108,Andersa - Wolna,53.15808629070151,18.1636163956767
8109,Andersa - Wolna,53.15768675358351,18.1633949871655
8110,Niepodległości,53.15997000035299,18.1663155042231
8111,Niepodległości,53.1599977361752,18.1662670373692
8112,Andersa - Gieryna,53.165605304039,18.1713223608202
8113,Andersa - Gieryna,53.16561158021671,18.1712608390182
8114,Andersa - Gieryna,53.16655,18.171369
8115,Andersa - Gieryna,53.16543,18.170958
8116,Łoskoń,53.1732653212933,18.1736054247211
8117,Łoskoń,53.17327424142629,18.1735480002412
8118,Łoskoń,53.1729259683979,18.1733069187369
8119,Łoskoń,53.17277539702591,18.173090371266
8120,Przylesie - pętla,53.14680267916349,18.1240940347333
8121,Przylesie - peron 1,53.1473024214115,18.1245019915269
8122,Przylesie - peron 2,53.1473609138635,18.1245265025157
8123,Przylesie - peron 3,53.1474152745224,18.1245495118673
8124,Przylesie pętla (koniec),53.147194,18.12487
8125,Przylesie pętla (początek 1),53.1469930705941,18.1235008831532
8126,Przylesie pętla (początek 2),53.14689599999999,18.12426
8127,Niepodległości pętla (peron 1),53.16081833370039,18.1695537293605
8128,Niepodległości pętla (peron 2),53.1607722183897,18.1695020594867
8129,Niepodległości pętla,53.16086539642161,18.1696020020987
8130,Łoskoń - Zajezdnia,53.17574,18.172777
8131,Romanowskiej - Akademicka,53.1454632594333,18.1170093098055
8132,Andersa - Akademiki,53.1424934901463,18.1366062280682
8133,Rondo Misji Pokojowych ONZ,53.1477987960248,18.1423352618167
8134,Rondo Misji Pokojowych ONZ,53.1477655426897,18.1425095147138
8135,Wyzwolenia - Geodetów,53.17387982834161,18.16413214715139
8136,Geodetów - Wyzwolenia,53.1740167069256,18.1648916036894
8137,Geodetów - Pienińska,53.173781282345,18.1696098474908
8138,Łoskoń,53.173566,18.17197
8139,Orląt Lwowskich - Pelplińska,53.16363480223905,18.16303425225883
8140,Orląt Lwowskich - Pelplińska,53.163765,18.163065
8141,Wyzwolenia - Brzegowa,53.181681,18.170686
8142,Wyzwolenia - Geodetów),53.17445133545853,18.16434618131876
8143,Matki Teresy z Kalkuty - Romanowskiej,53.14568093417586,18.10905779180139
8144,Matki Teresy z Kalkuty - Romanowskiej,53.14713507200412,18.10914880725501
8145,Matki Teresy z Kalkuty - Rydygiera,53.15150691374253,18.10957287455842
8146,Matki Teresy z Kalkuty - Rydygiera,53.15256279745034,18.11023218839649
8147,Jasiniecka - Pod Skarpą,53.15766609918154,18.09830768992246
8148,Trybowskiego - Jasiniecka,53.15527023825315,18.09819941512771
8149,Trybowskiego - Majtkowskiego,53.15467486159316,18.10295664674263
8150,Trybowskiego - Matki Teresy z Kalkuty,53.15381307729616,18.10930688815812
8151,Trybowskiego - Matki Teresy z Kalkuty,53.15398845578517,18.1087177603002
8152,Trybowskiego - Majtkowskiego,53.1546192792316,18.10420951026156
8153,Jasiniecka - Trybowskiego,53.15573369093258,18.09790358540467
8154,Jasiniecka - Pod Skarpą,53.15748573192361,18.0984370098252
8155,Eskulapa,53.1560788089919,18.11045141689994
9001,Plac Poznański,53.122223,17.9895
9002,Plac Poznański,53.121582,17.988277
9003,Plac Poznański,53.12274900000001,17.98675
9004,Plac Poznański,53.12274900000001,17.986195
9005,Szubińska - Piękna,53.11919549263129,17.9775705052286
9006,Szubińska - Piękna,53.119489436058,17.9796766974435
9007,Piękna - Szubińska,53.1186459670174,17.9792596855791
9008,Szubińska - Gnieźnieńska,53.117558,17.971443
9009,Szubińska - Gnieźnieńska,53.117838193978,17.9738564247318
9010,Szubińska - Żwirki i Wigury,53.11626249621993,17.96682620634122
9011,Szubińska - Żwirki i Wigury,53.11573333333333,17.96641111111111
9012,Błonie,53.11480700000001,17.960333
9013,Błonie,53.114887,17.961056
9014,Błonie,53.114777,17.960611
9015,Błonie,53.114693,17.960693
9016,Błonie,53.114777,17.961082
9017,Błonie,53.11475,17.961416
9018,Błonie,53.114666,17.96114
9019,Błonie,53.11458200000001,17.960751
9020,Błonie,53.114944,17.960861
9021,Piękna - Szubińska,53.11807301454289,17.979918597236
9022,Władysława IV - Stawowa,53.12047777777778,17.96341944444444
9023,Władysława IV - Stawowa,53.12030277777778,17.96328055555556
9024,Władysława IV - Czerwonego Krzyża,53.12362499999999,17.96085277777778
9025,Władysława IV - Czerwonego Krzyża,53.12352777777778,17.96083611111111
9026,Barwna,53.12470555555556,17.96301388888889
9027,Barwna,53.12475,17.96366388888889
9028,Nowy Rynek,53.12036944444444,17.99751388888889
9029,Nowy Rynek,53.120056,17.997944
9030,Stroma - Kossaka,53.11483469490337,17.98712904818727
9031,Stroma - Kossaka,53.11563383466792,17.98663739242281
9032,Leszczyńskiego,53.114361,17.990278
9033,Leszczyńskiego,53.113918,17.989195
9034,Solskiego - Kossaka,53.1131118827106,17.9841391665531
9035,Solskiego - Kossaka,53.112999,17.983973
9036,Solskiego - Bielicka,53.11217083158009,17.990339020704
9037,Solskiego - Bielicka,53.112141,17.992722
9038,Solskiego - Ugory,53.1134617872273,17.9978163600154
9039,Solskiego - Ugory,53.1140201340643,18.0004693389224
9040,Skorupki - Czackiego,53.110195,17.980639
9041,Skorupki - Czackiego,53.110889,17.98175
9042,Żwirki i Wigury - Jaskółcza,53.11128611111111,17.970925
9043,Żwirki i Wigury - Jaskółcza,53.11177777777778,17.97060277777778
9044,Inowrocławska - Skorupki,53.10773055555556,17.97922222222222
9045,Inowrocławska - Skorupki,53.1078638888889,17.97770555555556
9046,Skorupki,53.1082398015182,17.97674482078583
9047,Skorupki,53.10837188606274,17.97748751165983
9048,Inowrocławska - Zajezdnia,53.10753793248465,17.98458757034257
9049,Inowrocławska - Zajezdnia,53.10761872898752,17.98303597841417
9050,Brzozowa - Bielicka,53.109333,17.992361
9051,Brzozowa - Bielicka,53.109249,17.992027
9052,Brzozowa - Jesionowa,53.1090852077849,18.0025378462514
9053,Brzozowa - Jesionowa,53.1089346029882,18.0048529573072
9054,Nowy Rynek,53.12045058829119,17.99714157487216
9055,Bielicka-Solskiego,53.112999,17.991472
9056,Szubińska - Żwirki i Wigury,53.11615555555556,17.96644722222222
9057,Schulza - Stawowa,53.1169688539251,17.9565271788601
9058,Schulza - Stawowa,53.1169065636503,17.9563954202175
9059,Stawowa - Władysława IV,53.1204550040214,17.9657361681603
9060,Stawowa - Władysława IV,53.1202310872795,17.9646392782295
9061,Wysoka - Koszarowa,53.1223035911004,17.9752849997542
9062,Połtyna - Szubińska,53.12056500000001,17.977344
9063,Stawowa - XVI Pułku Ułanów Wielkopolskich,53.122044,17.970636
9064,Ugory - Solskiego,53.11471174793133,17.99850467322569
9065,Ugory - Nowodworska,53.11721790084442,17.99461271363449
9066,Ugory - Nowodworska,53.11739126841699,17.99420485914047
9067,Skorupki - Orla,53.11733850452251,17.99087646420039
9068,Skorupki - Orla,53.11736770444895,17.99106318589599
9069,Stroma - Orla,53.11740964626858,17.98532607557932
9070,Stroma - Orla,53.11670062498284,17.98575498471229
9071,Skorupki - Jordanowska,53.11563596971152,17.9890123059279
9072,Skorupki - Jordanowska,53.11594797144211,17.98924070231167
9073,Schulza - Szubińska,53.11509368104691,17.9588887022795
9074,Dworzec Błonie,53.11912277253139,17.9533225954038
9075,Schulza - Szubińska,53.11506931593917,17.9590422192092
10001,Zbożowy Rynek,53.11999166666666,18.00263888888889
10002,Zbożowy Rynek,53.11971944444444,18.00313888888889
10003,Zbożowy Rynek,53.1194193248827,18.0066316251899
10004,Zbożowy Rynek,53.119463097449,18.0063076649962
10005,Rondo Inowrocławskie,53.10898958962431,18.0087243588526
10006,Rondo Inowrocławskie,53.1073301084586,18.0079114138213
10007,Jana Pawła II,53.10841733879221,18.0115067914288
10008,Jana Pawła II - Ziemska,53.103638,18.007999
10009,Jana Pawła II - Ziemska,53.104252,18.008307
10010,Jana Pawła II - Wąbrzeska,53.09727339177268,18.00866673680594
10011,Jana Pawła II - Wąbrzeska,53.09498568452023,18.00877672755532
10012,Port Lotniczy,53.09394499999999,17.998138
10013,Rondo Kujawskie,53.1134078844855,18.0085600985854
10014,Rondo Kujawskie,53.1131800601564,18.0075116585192
10015,Rondo Kujawskie,53.114666,18.005943
10016,Rondo Kujawskie,53.11535099454309,18.0072226669858
10017,Rondo Kujawskie,53.1148777877408,18.0103843373636
10018,Rondo Kujawskie,53.1148241702597,18.01126554459
10019,Plac Kościeleckich,53.1205167688261,18.005075859661
10020,Plac Kościeleckich,53.1205248001959,18.0046902331143
10021,Plac Kościeleckich,53.12054166666667,18.004225
10022,Plac Kościeleckich,53.120808,18.004944
10023,Plac Kościeleckich,53.1208007837652,18.0052454114903
10024,Babia Wieś,53.120361,18.014807
10025,Babia Wieś,53.11975045620563,18.01498552012144
10026,Rondo Kujawskie,53.1145544250849,18.0098308564436
10027,Toruńska - Żupy,53.119141,18.022417
10028,Toruńska - Żupy,53.119251,18.021999
10029,Toruńska - Hala,53.118305,18.028084
10030,Toruńska - Hala,53.11821727675218,18.02820395266234
10031,Wzgórze Wolności,53.11494663462931,18.0151628557439
10032,Wzgórze Wolności,53.114307,18.019806
10034,Wzgórze Wolności,53.1147266129237,18.0153723125068
10035,Wzgórze Wolności,53.1146759553073,18.0176791107328
10036,Wojska Polskiego - Ujejskiego,53.1139453507723,18.0231936097893
10037,Wojska Polskiego - Ujejskiego,53.1127292040872,18.0248246856632
10038,Wojska Polskiego - Ujejskiego,53.1138463536469,18.0230651878088
10039,Wojska Polskiego - Ujejskiego,53.1137589609867,18.0231592798546
10040,Ujejskiego - Wojska Polskiego,53.1138117209676,18.0255127067233
10041,Wojska Polskiego - Kładka,53.1094800670391,18.0309824420641
10042,Wojska Polskiego - Kładka,53.110035462723,18.0306476527439
10043,Wojska Polskiego - Kładka,53.1100774779304,18.0301429590393
10044,Wojska Polskiego - Kładka,53.110098527345,18.0301979917027
10045,Wyżyny,53.1078055942556,18.0384046422056
10046,Wyżyny,53.1080931877537,18.0374570353658
10047,Wyżyny,53.1079621587717,18.0371131966854
10048,Wyżyny,53.1080254488966,18.0363332349423
10049,Magnuszewska - Modrakowa,53.10676240849769,18.03174105643102
10050,Magnuszewska - Modrakowa,53.1067837291448,18.0325226756838
10051,Wojska Polskiego - Ku Wiatrakom,53.1078501276098,18.0410951225741
10052,Wojska Polskiego - Ku Wiatrakom,53.10787191754719,18.0416011947907
10053,Glinki - Cmentarna,53.10936000000001,18.018667
10054,Glinki - Cmentarna,53.10928000000001,18.018639
10055,Glinki - Zelwerowicza,53.10730733942351,18.0230278240988
10056,Glinki - Zelwerowicza,53.106583,18.0235
10057,Glinki - Magnuszewska,53.10511,18.025557
10058,Magnuszewska - Glinki,53.104721,18.0275
10059,Glinki - Dąbrowa,53.10319345210019,18.0289360573843
10060,Glinki - Dąbrowa,53.102501,18.030027
10061,Glinki - Zajęcza,53.0996119180469,18.035548414262
10062,Glinki - Zajęcza,53.09994500000001,18.034695
10063,Zbożowy Rynek,53.1196751463821,18.0034822460308
10064,Ujejskiego - Wojska Polskiego,53.1129481527412,18.0220981151724
10065,Ujejskiego - Wojska Polskiego,53.11294473034261,18.0222702001124
10066,Ujejskiego - Karpacka,53.111637,18.015806
10067,Ujejskiego - Karpacka,53.11161,18.015972
10068,Cmentarna - Glinki,53.10908130657062,18.01744535031595
10069,Cmentarna - Glinki,53.10898767144709,18.0174764520047
10070,Cmentarna - Gniewkowska,53.10440939300809,18.01708983828884
10071,Cmentarna - Gniewkowska,53.10478924415277,18.01719634285056
10072,Cmentarna - Dobrzyńska,53.099972,18.017221
10073,Cmentarna - Dobrzyńska,53.100582,18.017221
10074,Wąbrzeska,53.095444,18.018307
10075,Wąbrzeska,53.095055,18.018084
10076,Wyżyny,53.109001,18.034555
10077,Wzgórze Wolności,53.11530778529,18.0170368544271
10078,Zbożowy Rynek,53.1201297774077,18.005539094853
10079,Jana Pawła II - Wąbrzeska,53.097887,18.009091
10080,Stary Rynek,53.1216944382308,18.00093930655447
10081,Zbożowy Rynek,53.1192060593244,18.006652601684
10082,Zbożowy Rynek,53.1193428441934,18.007134366905
10083,Babia Wieś,53.1192337467421,18.0154368289782
10084,Babia Wieś,53.1193112070374,18.0161983934492
10085,Toruńska - Żupy,53.1179743408095,18.0242424362843
10086,Toruńska - Żupy,53.1180521855669,18.0247016360856
11001,Rondo Toruńskie,53.1169595983986,18.0347744149469
11002,Rondo Toruńskie,53.11702777777778,18.0348
11003,Rondo Toruńskie,53.117611,18.032833
11004,Rondo Toruńskie,53.117748,18.032417
11005,Rondo Toruńskie,53.116833,18.0355
11006,Rondo Toruńskie,53.1158916666667,18.0334805555556
11007,Wojska Polskiego - Szarych Szeregów,53.1069728019959,18.0472551821111
11008,Wojska Polskiego - Szarych Szeregów,53.1071615881766,18.048306264197
11009,Szarych Szeregów,53.1082554259022,18.0452554698294
11010,Szarych Szeregów,53.1082383569071,18.0451419991286
11011,Szarych Szeregów,53.10822803253439,18.0450746801237
11012,Szarych Szeregów,53.10833233150571,18.0448992268638
11013,Glinki,53.0975942249693,18.0421855795975
11014,Glinki,53.0975317203476,18.041206836822
11015,Glinki,53.09757562168429,18.0412339361279
11016,Glinki - Szpitalna,53.0975618522698,18.0396377986631
11017,Glinki - Szpitalna,53.0974249083305,18.0401971588812
11018,Szpitalna - Łomżyńska,53.1024723723199,18.0448201952318
11019,Szpitalna - Łomżyńska,53.10227715383151,18.0447035238438
11020,Szpitalna - Solna,53.09913999999999,18.043583
11021,Szpitalna - Solna,53.09891500000001,18.043388
11022,Glinki - Polon,53.094276,18.045029
11023,Glinki - Polon,53.095196,18.044361
11024,Glinki - Eltra,53.091862,18.044361
11025,Glinki - Eltra,53.091694,18.044443
11026,Glinki BFM,53.08939,18.043943
11027,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.1057044469739,18.0505082424958
11028,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.105694,18.051556
11029,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.10648363483503,18.04928115632172
11030,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.1065032195135,18.0494231920819
11031,Wojska Polskiego - Baczyńskiego,53.105698,18.050458
11032,Wojska Polskiego - Baczyńskiego,53.10506,18.05323
11033,Wojska Polskiego - Baczyńskiego,53.1037550298481,18.05589436805489
11034,Wojska Polskiego - Baczyńskiego,53.10382384391068,18.05596871344166
11035,Kapuściska,53.102306,18.059889
11036,Kapuściska,53.10274122298011,18.0590534045327
11037,Kapuściska,53.102249,18.060556
11038,Kapuściska,53.102612,18.060362
11039,Perłowa - Toruńska,53.11493409194478,18.04572825113982
11040,Perłowa - Toruńska,53.11504926118341,18.0458745599344
11041,Toruńska - Perłowa,53.11534166666667,18.0466
11042,Toruńska - Perłowa,53.11550517638827,18.04532338291268
11043,Toruńska - Perłowa,53.115665,18.045305
11044,Toruńska - Łuczniczki,53.114887,18.048306
11045,Glinki BFM,53.08894300000001,18.044027
11046,Szpitalna - Łomżyńska,53.1025442760398,18.0449854703637
11047,Szpitalna - Solna,53.09913999999999,18.043638
11048,Toruńska - Łuczniczki,53.11514164966722,18.04879809714984
11049,Rondo Toruńskie,53.11628000000001,18.032972
11050,Szpitalna - Łomżyńska,53.10227999999999,18.044806
11051,Park Przemysłowy - Paciorkiewicza,53.091888,18.05575
11052,Park Przemysłowy - Paciorkiewicza,53.090637,18.054722
11053,Park Przemysłowy - Raczkowskiego,53.095333,18.057861
11054,Park Przemysłowy - Raczkowskiego,53.095417,18.057167
11055,Park Przemysłowy biurowiec ,53.09455499999999,18.065472
11056,Park Przemysłowy/Paciorkiewicza,53.0899726384837,18.0561278126805
11057,Park Przemysłowy/Falkowskiego,53.086491,18.062613
11058,Park Przemysłowy/Falkowskiego,53.08719300000001,18.061689
11059,Park Przemysłowy/Petersona,53.0840477001121,18.0729245557732
11060,Park Przemysłowy/Petersona,53.0842719121355,18.0716723777385
11061,Park Przemysłowy/Gamma,53.07899499999999,18.075298
11062,Park Przemysłowy/Gamma,53.079941,18.075729
11063,Park Przemysłowy/Exploseum,53.072876,18.081945
11064,Łukasiewicza,53.1063874165484,18.0554773131694
11065,Baczyńskiego - Wojska Polskiego,53.1044322761097,18.0578583257791
11066,Baczyńskiego - Sandomierska,53.1065439144958,18.059358447702
11067,Rondo Toruńskie,53.1173048938593,18.0319173336351
11068,Wojska Polskiego - Hechlińskiego,53.101148147952,18.0643414504234
11069,Wojska Polskiego - Hechlińskiego,53.1010789203452,18.0642578373053
11070,Wojska Polskiego - Dziatkiewicza,53.0991416902184,18.0691076687698
11071,Wojska Polskiego - Dziatkiewicza,53.0989480561961,18.0692186093805
11072,Wojska Polskiego - Petersona,53.0953200508454,18.0787817708044
11073,Wojska Polskiego - Petersona,53.09507004663509,18.0792731203311
11074,Wulffa - Eberhardta,53.09203462223611,18.0874615497906
11075,Wulffa - Eberhardta,53.0922004940686,18.0869829359412
11076,Hutnicza - Eberhardta,53.0935365126997,18.1024811222155
11077,Hutnicza - Eberhardta,53.0933483489658,18.1025299061426
11078,Glinki - koniec,53.0983174161613,18.039283098928
11079,Glinki - początek,53.0983196054979,18.0388970073621
11080,Toruńska - Spokojna,53.11583300144623,18.04243600000479
12001,Toruńska - Filmowa,53.115028,18.051556
12002,Toruńska - Filmowa,53.115028,18.051056
12003,Toruńska - Kazimierza Wielkiego,53.11564862312909,18.0594966387213
12004,Toruńska - Kazimierza Wielkiego,53.115501,18.056999
12005,Toruńska - K.Wielkiego,53.1154102334708,18.0592436920837
12006,K.Wielkiego - Toruńska,53.1150702049471,18.0581721161728
12007,Toruńska - Zajezdnia tramwajowa,53.116165,18.064251
12008,Toruńska - Zajezdnia tramwajowa,53.116081,18.063862
12009,Toruńska - Zajezdnia tramwajowa,53.1160860256225,18.0644129907767
12010,Toruńska - Zajezdnia tramwajowa,53.1159766076302,18.0636877384213
12011,Toruńska - Tor awaryjny,53.11772200000001,18.06975
12012,Toruńska - Tor awaryjny,53.11772200000001,18.06925
12013,Toruńska - Równa,53.117973,18.076445
12014,Toruńska - Równa,53.118027,18.075972
12015,Toruńska - Równa,53.117863,18.076944
12016,Toruńska - Równa,53.11783200000001,18.074612
12017,Toruńska - Kielecka,53.11825200000001,18.082945
12018,Toruńska - Kielecka,53.118279,18.082527
12019,Toruńska - Kielecka,53.1180528219217,18.082490310868
12020,Toruńska - Kielecka,53.1181920124565,18.0850273974318
12021,Toruńska - Sporna,53.118221,18.088139
12022,Toruńska - Sporna,53.11833200000001,18.087584
12023,Toruńska - Stomil brama,53.1170394628981,18.0937949040565
12024,Toruńska - Stomil brama,53.117138,18.093666
12025,Stomil,53.11507179601559,18.10515367054703
12026,Stomil,53.11511557257717,18.10538645604625
12027,Stomil,53.1149899062492,18.1061799030023
12028,Nowotoruńska-Hutnicza,53.103916,18.10675
12029,Hutnicza - Nowotoruńska,53.106808,18.10775
12030,Hutnicza - Nowotoruńska,53.107113,18.107944
12031,Łęgnowo,53.10091800000001,18.105417
12032,Łęgnowo,53.100945,18.105362
12033,Nowotoruńska-Objazdowa,53.107639,18.099001
12034,Łęgnowo,53.0999300125649,18.10491195462
12035,Nowotoruńska-Objazdowa,53.108028,18.097807
12036,Nowotoruńska - Prezydenta Lecha Kaczyńskiego,53.113583,18.060917
12037,Nowotoruńska - Prezydenta Lecha Kaczyńskiego,53.113861,18.057138
12038,Smoleńska - Kielecka,53.11305508383321,18.0835578086384
12039,Smoleńska - Kielecka,53.113194,18.083111
12040,Smoleńska - Budowlana,53.112583,18.088778
12041,Smoleńska - Pińczowska,53.111862,18.092138
12042,Smoleńska - Pińczowska,53.11193502106221,18.09161319691
12043,Objazdowa - Nowotoruńska,53.109833,18.09086
12044,Objazdowa - Nowotoruńska,53.109859,18.091139
12045,Chemiczna - Energetyczna,53.106861,18.0895
12046,Chemiczna - Energetyczna,53.10677699999999,18.08989
12047,Chemiczna - Eurogaz,53.10589865682533,18.07557110528895
12048,Chemiczna - Eurogaz,53.10578224865758,18.07276850984595
12049,Chemiczna - Ogrodnictwo,53.10885291379222,18.07386118724221
12050,Chemiczna - Ogrodnictwo,53.10867454100815,18.07375549389901
12051,Mokra,53.110279,18.071112
12052,Dworzec Łęgnowo,53.111752,18.114082
12053,Dworzec Łęgnowo,53.111694,18.114082
12054,Toruńska - Wypaleniska,53.104668,18.122055
12055,Toruńska - Wypaleniska,53.104668,18.122
12056,Toruńska - Przyłubska,53.10072300000001,18.124611
12057,Toruńska - Przyłubska,53.100307,18.124861
12058,Toruńska - Wieża ciśnień,53.095417,18.12561
12059,Toruńska - Wieża ciśnień,53.09535999999999,18.125584
12060,Plątnowska - Kościół,53.091442,18.132471
12061,Plątnowska - Kościół,53.091221,18.132195
12062,Plątnowska - Przejazd,53.083942,18.124529
12063,Plątnowska - Przejazd,53.084499,18.124889
12064,Nowotoruńska - Plątnowska,53.08386975714669,18.11913116577358
12065,Nowotoruńska - Plątnowska,53.08456758614837,18.11856781332861
12066,Nowotoruńska - Przepompownia,53.08764841529583,18.11614747660395
12067,Nowotoruńska - Przepompownia,53.08821002135364,18.11597020664611
12068,Nowotoruńska - Żółwińska,53.09214,18.113417
12069,Nowotoruńska - Żółwińska,53.092918,18.113001
12070,Spółdzielcza,53.095112,18.107529
12071,Świetlicowa,53.095917,18.108723
12072,Chemiczna - Szczerby,53.105862,18.094973
12073,Chemiczna - Szczerby,53.10552413362331,18.0954612918809
12074,Nowotoruńska-Hutnicza,53.104886,18.106258
12075,Stomil,53.11525000000001,18.105307
12076,Eurogaz,53.104668,18.076971
12077,Plątnowska - Otorowska,53.089012,18.130272
12078,Plątnowska - Otorowska,53.089241,18.130707
12079,Mokra - koniec,53.112139,18.070979
12080,Prądocińska,53.06457799999999,18.133094
